interaction_id,data_chamada,cliente_id,canal,motivo,submotivo,duracao_segundos,satisfacao,agente,duracao_minutos,ano_mes,chamada_longa
196,2025-11-08 13:06:02.330166,58843,VOZ,INFORMACOES,PLANO,1199,1,FERNANDA COSTA,19.98,2025-11,True
197,2025-09-08 18:48:02.330166,56346,WHATSAPP,CANCELAMENTO,DESISTENCIA,1596,4,PAULO ROCHA,26.6,2025-09,True
198,2025-10-13 07:10:02.330166,50953,CHAT,FATURAMENTO,VALOR INDEVIDO,272,5,FERNANDA COSTA,4.53,2025-10,False
199,2025-10-23 13:16:02.330166,73201,VOZ,SUPORTE TECNICO,NA,1795,1,MARIA OLIVEIRA,29.92,2025-10,True
200,2025-11-11 19:49:02.330166,46512,WHATSAPP,CANCELAMENTO,DESISTENCIA,523,4,FERNANDA COSTA,8.72,2025-11,False
201,2025-12-12 03:10:02.330166,96223,WHATSAPP,FATURAMENTO,2ª VIA,607,1,JOAO SANTOS,10.12,2025-12,True
202,2025-12-10 18:12:02.330166,54541,CHAT,CANCELAMENTO,VALOR ALTO,72,2,JOAO SANTOS,1.2,2025-12,False
203,2025-07-21 19:48:02.330166,92991,VOZ,INFORMACOES,PLANO,247,5,JOAO SANTOS,4.12,2025-07,False
204,2025-09-16 13:57:02.330166,54681,VOZ,INFORMACOES,PROMOCAO,817,3,PAULO ROCHA,13.62,2025-09,True
205,2025-12-03 19:19:02.330166,16895,VOZ,CANCELAMENTO,DESISTENCIA,382,5,ANA SILVA,6.37,2025-12,False
206,2025-09-14 15:56:02.330166,96761,CHAT,FATURAMENTO,VALOR INDEVIDO,1054,5,CARLOS LIMA,17.57,2025-09,True
207,2025-08-04 05:47:02.330166,77154,VOZ,INFORMACOES,PROMOCAO,766,4,ANA SILVA,12.77,2025-08,True
208,2025-09-29 22:09:02.330166,97442,CHAT,CANCELAMENTO,VALOR ALTO,153,2,CARLOS LIMA,2.55,2025-09,False
209,2025-08-02 05:05:02.330166,49507,VOZ,FATURAMENTO,BOLETO,1631,2,MARIA OLIVEIRA,27.18,2025-08,True
210,2025-07-17 20:10:02.330166,11013,CHAT,CANCELAMENTO,VALOR ALTO,1589,4,JOAO SANTOS,26.48,2025-07,True
211,2025-09-30 22:50:02.330166,40161,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1204,3,ANA SILVA,20.07,2025-09,True
212,2025-07-03 16:46:02.330166,67176,VOZ,INFORMACOES,COBERTURA,1001,1,MARIA OLIVEIRA,16.68,2025-07,True
213,2025-09-07 14:54:02.330166,93904,CHAT,INFORMACOES,NA,652,1,CARLOS LIMA,10.87,2025-09,True
214,2025-07-27 06:52:02.330166,91018,CHAT,FATURAMENTO,VALOR INDEVIDO,1763,3,ANA SILVA,29.38,2025-07,True
215,2025-08-09 07:00:02.330166,67104,WHATSAPP,INFORMACOES,PLANO,880,5,ANA SILVA,14.67,2025-08,True
216,2025-11-08 18:25:02.330166,54500,VOZ,INFORMACOES,PROMOCAO,742,2,ANA SILVA,12.37,2025-11,True
217,2025-09-26 19:57:02.330166,35415,CHAT,FATURAMENTO,2ª VIA,779,2,JOAO SANTOS,12.98,2025-09,True
218,2025-08-11 14:17:02.330166,35856,VOZ,FATURAMENTO,BOLETO,1293,2,PAULO ROCHA,21.55,2025-08,True
219,2025-12-16 04:12:02.330166,92306,CHAT,FATURAMENTO,BOLETO,1010,5,FERNANDA COSTA,16.83,2025-12,True
220,2025-12-11 05:38:02.330166,83989,WHATSAPP,INFORMACOES,COBERTURA,1361,5,MARIA OLIVEIRA,22.68,2025-12,True
221,2025-09-14 01:18:02.330166,18950,CHAT,CANCELAMENTO,DESISTENCIA,965,3,MARIA OLIVEIRA,16.08,2025-09,True
222,2025-09-26 08:32:02.330166,19724,CHAT,FATURAMENTO,VALOR INDEVIDO,1005,4,ANA SILVA,16.75,2025-09,True
223,2025-11-24 09:41:02.330166,47627,VOZ,FATURAMENTO,VALOR INDEVIDO,1380,1,FERNANDA COSTA,23.0,2025-11,True
224,2025-10-09 15:26:02.330166,82655,WHATSAPP,INFORMACOES,PROMOCAO,144,4,FERNANDA COSTA,2.4,2025-10,False
225,2025-10-14 03:15:02.330166,72341,WHATSAPP,SUPORTE TECNICO,LENTIDAO,368,1,CARLOS LIMA,6.13,2025-10,False
226,2025-12-21 20:03:02.330166,21053,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1383,2,ANA SILVA,23.05,2025-12,True
227,2025-09-13 16:32:02.330166,67595,WHATSAPP,SUPORTE TECNICO,NA,1130,5,JOAO SANTOS,18.83,2025-09,True
228,2025-12-10 02:28:02.330166,47079,CHAT,CANCELAMENTO,VALOR ALTO,897,3,PAULO ROCHA,14.95,2025-12,True
229,2025-10-21 20:04:02.330166,53863,VOZ,FATURAMENTO,2ª VIA,735,1,FERNANDA COSTA,12.25,2025-10,True
230,2025-08-10 20:56:02.330166,96057,WHATSAPP,INFORMACOES,PROMOCAO,367,3,ANA SILVA,6.12,2025-08,False
231,2025-08-21 11:22:02.330166,95990,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1416,4,JOAO SANTOS,23.6,2025-08,True
232,2025-10-05 17:55:02.330166,59372,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,1681,3,JOAO SANTOS,28.02,2025-10,True
233,2025-10-26 01:13:02.330166,65496,WHATSAPP,FATURAMENTO,2ª VIA,801,1,MARIA OLIVEIRA,13.35,2025-10,True
234,2025-12-16 03:40:02.330166,38074,CHAT,CANCELAMENTO,DESISTENCIA,1629,4,JOAO SANTOS,27.15,2025-12,True
235,2025-07-24 04:54:02.330166,20114,CHAT,SUPORTE TECNICO,SEM SINAL,1789,1,FERNANDA COSTA,29.82,2025-07,True
236,2025-08-26 07:17:02.330166,91006,VOZ,FATURAMENTO,2ª VIA,1283,4,JOAO SANTOS,21.38,2025-08,True
237,2025-11-24 08:09:02.330166,91885,VOZ,SUPORTE TECNICO,SEM SINAL,1536,4,ANA SILVA,25.6,2025-11,True
238,2025-10-27 03:01:02.330166,41133,CHAT,INFORMACOES,PROMOCAO,1310,3,PAULO ROCHA,21.83,2025-10,True
239,2025-10-01 05:04:02.330166,41348,CHAT,INFORMACOES,PLANO,1716,4,JOAO SANTOS,28.6,2025-10,True
240,2025-09-18 01:03:02.330166,46932,CHAT,CANCELAMENTO,VALOR ALTO,1089,5,CARLOS LIMA,18.15,2025-09,True
241,2025-11-18 20:42:02.330166,89254,VOZ,SUPORTE TECNICO,SEM SINAL,572,1,PAULO ROCHA,9.53,2025-11,False
242,2025-10-04 22:46:02.330166,23446,WHATSAPP,INFORMACOES,PROMOCAO,1792,5,ANA SILVA,29.87,2025-10,True
243,2025-11-11 22:03:02.330166,31012,CHAT,CANCELAMENTO,DESISTENCIA,980,5,JOAO SANTOS,16.33,2025-11,True
244,2025-12-15 06:53:02.330166,39102,CHAT,INFORMACOES,PLANO,775,1,CARLOS LIMA,12.92,2025-12,True
245,2025-09-25 09:15:02.330166,59015,VOZ,FATURAMENTO,VALOR INDEVIDO,850,1,MARIA OLIVEIRA,14.17,2025-09,True
246,2025-08-23 00:18:02.330166,22987,WHATSAPP,SUPORTE TECNICO,NA,1391,3,JOAO SANTOS,23.18,2025-08,True
247,2025-08-17 05:20:02.330166,71925,WHATSAPP,SUPORTE TECNICO,SEM SINAL,1762,2,PAULO ROCHA,29.37,2025-08,True
248,2025-10-16 00:26:02.330166,10688,VOZ,INFORMACOES,PROMOCAO,98,3,JOAO SANTOS,1.63,2025-10,False
249,2025-12-14 03:51:02.330166,89807,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,926,1,MARIA OLIVEIRA,15.43,2025-12,True
250,2025-07-18 04:18:02.330166,16258,VOZ,SUPORTE TECNICO,LENTIDAO,919,5,CARLOS LIMA,15.32,2025-07,True
251,2025-11-25 07:29:02.330166,75513,WHATSAPP,FATURAMENTO,BOLETO,1157,1,PAULO ROCHA,19.28,2025-11,True
252,2025-07-22 03:14:02.330166,48177,CHAT,SUPORTE TECNICO,INSTABILIDADE,63,5,MARIA OLIVEIRA,1.05,2025-07,False
253,2025-09-09 19:57:02.330166,34551,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1428,1,FERNANDA COSTA,23.8,2025-09,True
254,2025-12-16 13:26:02.330166,78951,WHATSAPP,CANCELAMENTO,DESISTENCIA,1099,5,FERNANDA COSTA,18.32,2025-12,True
255,2025-12-01 23:35:02.330166,71621,VOZ,FATURAMENTO,VALOR INDEVIDO,1361,4,MARIA OLIVEIRA,22.68,2025-12,True
256,2025-08-30 00:07:02.330166,18855,CHAT,CANCELAMENTO,DESISTENCIA,553,1,FERNANDA COSTA,9.22,2025-08,False
257,2025-07-04 01:39:02.330166,56176,WHATSAPP,CANCELAMENTO,DESISTENCIA,753,2,PAULO ROCHA,12.55,2025-07,True
258,2025-09-21 02:41:02.330166,92802,VOZ,INFORMACOES,COBERTURA,1721,2,ANA SILVA,28.68,2025-09,True
259,2025-08-18 10:01:02.330166,36422,VOZ,INFORMACOES,PLANO,1680,2,ANA SILVA,28.0,2025-08,True
260,2025-09-27 19:41:02.330166,62196,WHATSAPP,CANCELAMENTO,VALOR ALTO,1029,3,ANA SILVA,17.15,2025-09,True
261,2025-08-29 23:35:02.330166,16265,WHATSAPP,SUPORTE TECNICO,LENTIDAO,739,3,ANA SILVA,12.32,2025-08,True
262,2025-12-04 22:10:02.330166,62431,WHATSAPP,CANCELAMENTO,VALOR ALTO,960,4,MARIA OLIVEIRA,16.0,2025-12,True
263,2025-10-29 23:38:02.330166,75211,CHAT,SUPORTE TECNICO,LENTIDAO,1692,5,MARIA OLIVEIRA,28.2,2025-10,True
264,2025-09-11 06:37:02.330166,20345,CHAT,FATURAMENTO,2ª VIA,1293,2,FERNANDA COSTA,21.55,2025-09,True
265,2025-07-14 16:12:02.330166,20494,CHAT,CANCELAMENTO,VALOR ALTO,1413,3,MARIA OLIVEIRA,23.55,2025-07,True
266,2025-11-03 15:28:02.330166,65851,VOZ,INFORMACOES,COBERTURA,1472,4,MARIA OLIVEIRA,24.53,2025-11,True
267,2025-11-05 07:27:02.330166,56210,WHATSAPP,INFORMACOES,PLANO,950,3,PAULO ROCHA,15.83,2025-11,True
268,2025-10-26 04:23:02.330166,93560,CHAT,FATURAMENTO,BOLETO,804,5,PAULO ROCHA,13.4,2025-10,True
269,2025-07-21 23:45:02.330166,89635,WHATSAPP,SUPORTE TECNICO,SEM SINAL,1660,4,ANA SILVA,27.67,2025-07,True
270,2025-08-07 23:01:02.330166,94562,CHAT,SUPORTE TECNICO,SEM SINAL,801,4,FERNANDA COSTA,13.35,2025-08,True
271,2025-07-23 22:19:02.330166,99006,CHAT,FATURAMENTO,2ª VIA,819,3,CARLOS LIMA,13.65,2025-07,True
272,2025-07-21 01:32:02.330166,79397,CHAT,FATURAMENTO,2ª VIA,875,3,PAULO ROCHA,14.58,2025-07,True
273,2025-12-17 20:31:02.330166,24869,VOZ,CANCELAMENTO,DESISTENCIA,1566,2,CARLOS LIMA,26.1,2025-12,True
274,2025-07-17 10:27:02.330166,44311,CHAT,INFORMACOES,COBERTURA,1501,4,JOAO SANTOS,25.02,2025-07,True
275,2025-08-01 10:32:02.330166,26074,VOZ,CANCELAMENTO,VALOR ALTO,211,4,JOAO SANTOS,3.52,2025-08,False
276,2025-11-20 13:08:02.330166,99381,CHAT,INFORMACOES,PLANO,1427,3,PAULO ROCHA,23.78,2025-11,True
277,2025-10-02 16:43:02.330166,48058,CHAT,FATURAMENTO,2ª VIA,382,2,MARIA OLIVEIRA,6.37,2025-10,False
278,2025-12-22 08:03:02.330166,36342,VOZ,SUPORTE TECNICO,SEM SINAL,544,4,ANA SILVA,9.07,2025-12,False
279,2025-09-19 02:04:02.330166,82305,VOZ,CANCELAMENTO,VALOR ALTO,1313,1,ANA SILVA,21.88,2025-09,True
280,2025-11-03 12:16:02.330166,72739,WHATSAPP,CANCELAMENTO,VALOR ALTO,901,4,FERNANDA COSTA,15.02,2025-11,True
281,2025-12-20 00:20:02.330166,51553,WHATSAPP,FATURAMENTO,BOLETO,211,4,CARLOS LIMA,3.52,2025-12,False
282,2025-12-02 19:48:02.330166,82260,WHATSAPP,CANCELAMENTO,DESISTENCIA,1263,2,JOAO SANTOS,21.05,2025-12,True
283,2025-12-08 18:54:02.330166,17263,VOZ,INFORMACOES,COBERTURA,1121,2,MARIA OLIVEIRA,18.68,2025-12,True
284,2025-08-23 17:40:02.330166,39552,CHAT,SUPORTE TECNICO,SEM SINAL,1122,3,ANA SILVA,18.7,2025-08,True
285,2025-10-19 14:33:02.330166,82199,CHAT,CANCELAMENTO,DESISTENCIA,316,3,FERNANDA COSTA,5.27,2025-10,False
286,2025-10-20 16:28:02.330166,32103,WHATSAPP,FATURAMENTO,2ª VIA,1249,2,JOAO SANTOS,20.82,2025-10,True
287,2025-11-23 05:27:02.330166,13718,VOZ,CANCELAMENTO,DESISTENCIA,153,5,MARIA OLIVEIRA,2.55,2025-11,False
288,2025-09-09 20:02:02.330166,91016,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,122,4,PAULO ROCHA,2.03,2025-09,False
289,2025-09-21 21:58:02.330166,42096,WHATSAPP,CANCELAMENTO,VALOR ALTO,891,3,CARLOS LIMA,14.85,2025-09,True
290,2025-07-06 21:42:02.330166,30719,CHAT,FATURAMENTO,2ª VIA,911,4,CARLOS LIMA,15.18,2025-07,True
291,2025-10-14 10:29:02.330166,28830,CHAT,SUPORTE TECNICO,LENTIDAO,1531,3,PAULO ROCHA,25.52,2025-10,True
292,2025-07-19 19:16:02.330166,58567,WHATSAPP,CANCELAMENTO,VALOR ALTO,1210,1,MARIA OLIVEIRA,20.17,2025-07,True
293,2025-07-18 07:15:02.330166,45058,CHAT,SUPORTE TECNICO,LENTIDAO,567,2,ANA SILVA,9.45,2025-07,False
294,2025-12-15 02:23:02.330166,60351,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,916,2,JOAO SANTOS,15.27,2025-12,True
295,2025-07-30 13:20:02.330166,30885,CHAT,CANCELAMENTO,VALOR ALTO,1114,4,CARLOS LIMA,18.57,2025-07,True
296,2025-06-30 05:12:02.330166,21802,CHAT,CANCELAMENTO,VALOR ALTO,1095,4,JOAO SANTOS,18.25,2025-06,True
297,2025-08-29 05:46:02.330166,16377,VOZ,SUPORTE TECNICO,INSTABILIDADE,636,4,FERNANDA COSTA,10.6,2025-08,True
298,2025-10-01 16:47:02.330166,11071,VOZ,INFORMACOES,PROMOCAO,942,2,MARIA OLIVEIRA,15.7,2025-10,True
299,2025-08-31 14:45:02.330166,15930,CHAT,CANCELAMENTO,VALOR ALTO,164,5,FERNANDA COSTA,2.73,2025-08,False
300,2025-10-04 17:01:02.330166,47827,VOZ,SUPORTE TECNICO,LENTIDAO,851,5,CARLOS LIMA,14.18,2025-10,True
301,2025-07-19 10:05:02.330166,22672,CHAT,CANCELAMENTO,DESISTENCIA,824,3,FERNANDA COSTA,13.73,2025-07,True
302,2025-08-01 05:38:02.330166,88966,WHATSAPP,CANCELAMENTO,DESISTENCIA,882,5,ANA SILVA,14.7,2025-08,True
303,2025-07-20 22:40:02.330166,53652,CHAT,FATURAMENTO,BOLETO,1123,4,JOAO SANTOS,18.72,2025-07,True
304,2025-12-12 13:09:02.330166,90356,CHAT,SUPORTE TECNICO,NA,392,4,FERNANDA COSTA,6.53,2025-12,False
305,2025-09-26 08:26:02.330166,76809,WHATSAPP,CANCELAMENTO,VALOR ALTO,1063,5,MARIA OLIVEIRA,17.72,2025-09,True
306,2025-09-01 01:19:02.330166,53416,WHATSAPP,INFORMACOES,PLANO,284,4,FERNANDA COSTA,4.73,2025-09,False
307,2025-10-12 15:53:02.330166,72205,CHAT,CANCELAMENTO,DESISTENCIA,1402,5,FERNANDA COSTA,23.37,2025-10,True
308,2025-07-05 08:19:02.330166,86483,CHAT,SUPORTE TECNICO,INSTABILIDADE,409,5,PAULO ROCHA,6.82,2025-07,False
309,2025-11-22 13:50:02.330166,99224,VOZ,INFORMACOES,PLANO,124,5,PAULO ROCHA,2.07,2025-11,False
310,2025-06-29 10:41:02.330166,67807,CHAT,FATURAMENTO,BOLETO,917,2,CARLOS LIMA,15.28,2025-06,True
311,2025-09-25 08:25:02.330166,90147,CHAT,SUPORTE TECNICO,LENTIDAO,1797,1,PAULO ROCHA,29.95,2025-09,True
312,2025-08-02 17:50:02.330166,83516,CHAT,SUPORTE TECNICO,INSTABILIDADE,1416,4,FERNANDA COSTA,23.6,2025-08,True
313,2025-12-17 03:46:02.330166,32699,CHAT,INFORMACOES,PROMOCAO,1151,3,FERNANDA COSTA,19.18,2025-12,True
314,2025-10-15 01:24:02.330166,73462,VOZ,CANCELAMENTO,NA,564,3,FERNANDA COSTA,9.4,2025-10,False
315,2025-12-14 09:21:02.330166,49008,CHAT,CANCELAMENTO,DESISTENCIA,1503,2,PAULO ROCHA,25.05,2025-12,True
316,2025-09-21 08:14:02.330166,55718,WHATSAPP,INFORMACOES,PROMOCAO,1688,3,MARIA OLIVEIRA,28.13,2025-09,True
317,2025-10-27 04:09:02.330166,81197,CHAT,FATURAMENTO,2ª VIA,868,3,JOAO SANTOS,14.47,2025-10,True
318,2025-08-17 08:37:02.330166,20358,CHAT,CANCELAMENTO,NA,965,3,PAULO ROCHA,16.08,2025-08,True
319,2025-08-01 18:47:02.330166,80592,CHAT,INFORMACOES,PLANO,1211,3,JOAO SANTOS,20.18,2025-08,True
320,2025-11-07 20:57:02.330166,86917,VOZ,FATURAMENTO,2ª VIA,556,1,PAULO ROCHA,9.27,2025-11,False
321,2025-08-07 09:13:02.330166,16880,VOZ,SUPORTE TECNICO,INSTABILIDADE,906,3,PAULO ROCHA,15.1,2025-08,True
322,2025-10-28 00:07:02.330166,28018,VOZ,INFORMACOES,PLANO,1187,2,CARLOS LIMA,19.78,2025-10,True
323,2025-10-22 10:11:02.330166,36143,CHAT,INFORMACOES,PROMOCAO,717,3,PAULO ROCHA,11.95,2025-10,True
324,2025-10-22 17:53:02.330166,85252,VOZ,FATURAMENTO,BOLETO,1155,1,JOAO SANTOS,19.25,2025-10,True
325,2025-12-13 00:19:02.330166,14763,CHAT,INFORMACOES,NA,1673,4,JOAO SANTOS,27.88,2025-12,True
326,2025-06-27 16:26:02.330166,49110,WHATSAPP,CANCELAMENTO,DESISTENCIA,1294,1,MARIA OLIVEIRA,21.57,2025-06,True
327,2025-10-20 17:53:02.330166,81211,WHATSAPP,CANCELAMENTO,VALOR ALTO,1071,2,FERNANDA COSTA,17.85,2025-10,True
328,2025-07-31 02:21:02.330166,24764,CHAT,INFORMACOES,PROMOCAO,392,4,PAULO ROCHA,6.53,2025-07,False
329,2025-06-28 13:29:02.330166,54185,CHAT,CANCELAMENTO,DESISTENCIA,1222,2,JOAO SANTOS,20.37,2025-06,True
330,2025-09-27 19:14:02.330166,52982,VOZ,INFORMACOES,PROMOCAO,880,1,JOAO SANTOS,14.67,2025-09,True
331,2025-08-23 21:47:02.330166,42512,VOZ,SUPORTE TECNICO,LENTIDAO,594,4,JOAO SANTOS,9.9,2025-08,False
332,2025-12-16 16:11:02.330166,53204,CHAT,INFORMACOES,PROMOCAO,1252,5,ANA SILVA,20.87,2025-12,True
333,2025-10-30 02:42:02.330166,40972,VOZ,CANCELAMENTO,VALOR ALTO,1427,1,CARLOS LIMA,23.78,2025-10,True
334,2025-09-07 19:14:02.330166,99925,WHATSAPP,CANCELAMENTO,DESISTENCIA,1500,3,PAULO ROCHA,25.0,2025-09,True
335,2025-12-09 18:35:02.330166,48671,CHAT,FATURAMENTO,2ª VIA,1318,2,JOAO SANTOS,21.97,2025-12,True
336,2025-07-23 21:13:02.330166,69634,WHATSAPP,SUPORTE TECNICO,LENTIDAO,1300,3,CARLOS LIMA,21.67,2025-07,True
337,2025-11-18 23:55:02.330166,97044,VOZ,INFORMACOES,COBERTURA,1620,2,PAULO ROCHA,27.0,2025-11,True
338,2025-09-15 07:49:02.330166,79228,WHATSAPP,FATURAMENTO,2ª VIA,800,1,FERNANDA COSTA,13.33,2025-09,True
339,2025-11-23 20:55:02.330166,81781,WHATSAPP,FATURAMENTO,BOLETO,474,5,FERNANDA COSTA,7.9,2025-11,False
340,2025-08-24 17:31:02.330166,78202,CHAT,SUPORTE TECNICO,SEM SINAL,298,2,PAULO ROCHA,4.97,2025-08,False
341,2025-12-06 15:15:02.330166,76895,CHAT,INFORMACOES,PLANO,1716,1,CARLOS LIMA,28.6,2025-12,True
342,2025-09-09 14:58:02.330166,69873,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,178,5,CARLOS LIMA,2.97,2025-09,False
343,2025-09-06 01:52:02.330166,43352,VOZ,CANCELAMENTO,DESISTENCIA,1587,2,FERNANDA COSTA,26.45,2025-09,True
344,2025-09-11 03:06:02.330166,55158,WHATSAPP,FATURAMENTO,BOLETO,190,5,ANA SILVA,3.17,2025-09,False
345,2025-07-01 18:36:02.330166,47629,CHAT,FATURAMENTO,VALOR INDEVIDO,428,2,PAULO ROCHA,7.13,2025-07,False
346,2025-12-05 06:14:02.330166,60132,CHAT,INFORMACOES,PROMOCAO,833,4,ANA SILVA,13.88,2025-12,True
347,2025-11-29 14:35:02.330166,55582,VOZ,SUPORTE TECNICO,INSTABILIDADE,425,5,CARLOS LIMA,7.08,2025-11,False
348,2025-12-21 04:03:02.330166,39188,VOZ,SUPORTE TECNICO,INSTABILIDADE,1608,1,MARIA OLIVEIRA,26.8,2025-12,True
349,2025-11-03 21:43:02.330166,81361,CHAT,INFORMACOES,COBERTURA,1149,4,JOAO SANTOS,19.15,2025-11,True
350,2025-08-28 00:20:02.330166,30332,CHAT,SUPORTE TECNICO,LENTIDAO,446,1,ANA SILVA,7.43,2025-08,False
351,2025-11-12 10:53:02.330166,12050,VOZ,INFORMACOES,COBERTURA,482,1,ANA SILVA,8.03,2025-11,False
352,2025-10-12 19:42:02.330166,98083,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,159,2,PAULO ROCHA,2.65,2025-10,False
353,2025-09-13 21:48:02.330166,40715,WHATSAPP,FATURAMENTO,VALOR INDEVIDO,504,1,JOAO SANTOS,8.4,2025-09,False
354,2025-11-21 12:10:02.330166,85511,CHAT,CANCELAMENTO,DESISTENCIA,1242,5,PAULO ROCHA,20.7,2025-11,True
355,2025-08-19 22:22:02.330166,28777,WHATSAPP,CANCELAMENTO,DESISTENCIA,1127,2,CARLOS LIMA,18.78,2025-08,True
356,2025-07-07 02:16:02.330166,82970,WHATSAPP,CANCELAMENTO,VALOR ALTO,1565,2,PAULO ROCHA,26.08,2025-07,True
357,2025-09-24 05:21:02.330166,16145,CHAT,INFORMACOES,COBERTURA,1377,4,FERNANDA COSTA,22.95,2025-09,True
358,2025-09-08 07:39:02.330166,29558,CHAT,CANCELAMENTO,VALOR ALTO,830,2,FERNANDA COSTA,13.83,2025-09,True
359,2025-11-27 14:46:02.330166,39536,CHAT,INFORMACOES,PLANO,1509,2,CARLOS LIMA,25.15,2025-11,True
360,2025-09-09 02:57:02.330166,64592,WHATSAPP,FATURAMENTO,2ª VIA,1145,2,CARLOS LIMA,19.08,2025-09,True
361,2025-08-02 00:20:02.330166,53288,WHATSAPP,SUPORTE TECNICO,LENTIDAO,221,4,MARIA OLIVEIRA,3.68,2025-08,False
362,2025-11-04 21:42:02.330166,34966,VOZ,FATURAMENTO,2ª VIA,609,4,PAULO ROCHA,10.15,2025-11,True
363,2025-07-30 06:02:02.330166,87015,WHATSAPP,FATURAMENTO,BOLETO,1435,5,JOAO SANTOS,23.92,2025-07,True
364,2025-12-01 06:44:02.330166,53642,CHAT,INFORMACOES,PLANO,91,2,JOAO SANTOS,1.52,2025-12,False
365,2025-11-10 07:40:02.330166,72773,VOZ,FATURAMENTO,2ª VIA,1484,5,PAULO ROCHA,24.73,2025-11,True
366,2025-12-09 14:11:02.330166,41369,WHATSAPP,SUPORTE TECNICO,LENTIDAO,718,3,CARLOS LIMA,11.97,2025-12,True
367,2025-10-22 02:15:02.330166,57088,CHAT,INFORMACOES,COBERTURA,595,3,FERNANDA COSTA,9.92,2025-10,False
368,2025-07-13 22:46:02.330166,71537,CHAT,INFORMACOES,PROMOCAO,476,3,MARIA OLIVEIRA,7.93,2025-07,False
369,2025-10-06 09:39:02.330166,39002,WHATSAPP,INFORMACOES,PLANO,358,1,MARIA OLIVEIRA,5.97,2025-10,False
370,2025-07-23 17:50:02.330166,35715,CHAT,INFORMACOES,PROMOCAO,531,4,FERNANDA COSTA,8.85,2025-07,False
371,2025-10-04 05:44:02.330166,95800,WHATSAPP,SUPORTE TECNICO,LENTIDAO,751,3,CARLOS LIMA,12.52,2025-10,True
372,2025-07-26 14:58:02.330166,56160,VOZ,INFORMACOES,PROMOCAO,346,5,CARLOS LIMA,5.77,2025-07,False
373,2025-10-20 20:03:02.330166,17698,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,129,1,PAULO ROCHA,2.15,2025-10,False
374,2025-09-09 01:43:02.330166,28021,WHATSAPP,FATURAMENTO,BOLETO,533,1,PAULO ROCHA,8.88,2025-09,False
375,2025-08-04 19:33:02.330166,76287,CHAT,SUPORTE TECNICO,SEM SINAL,824,1,FERNANDA COSTA,13.73,2025-08,True
376,2025-09-22 19:25:02.330166,12061,VOZ,INFORMACOES,COBERTURA,1149,5,CARLOS LIMA,19.15,2025-09,True
377,2025-09-30 09:00:02.330166,46010,WHATSAPP,FATURAMENTO,BOLETO,647,1,FERNANDA COSTA,10.78,2025-09,True
378,2025-07-15 11:30:02.330166,22624,WHATSAPP,INFORMACOES,PLANO,364,2,JOAO SANTOS,6.07,2025-07,False
379,2025-08-13 15:54:02.330166,62022,VOZ,CANCELAMENTO,VALOR ALTO,824,4,CARLOS LIMA,13.73,2025-08,True
380,2025-08-06 02:44:02.330166,49318,WHATSAPP,SUPORTE TECNICO,INSTABILIDADE,1755,1,PAULO ROCHA,29.25,2025-08,True
381,2025-09-07 18:38:02.330166,59710,CHAT,FATURAMENTO,BOLETO,1191,4,ANA SILVA,19.85,2025-09,True
382,2025-07-27 04:44:02.330166,20837,CHAT,FATURAMENTO,2ª VIA,1791,4,PAULO ROCHA,29.85,2025-07,True
383,2025-12-05 21:21:02.330166,79226,VOZ,CANCELAMENTO,DESISTENCIA,530,2,PAULO ROCHA,8.83,2025-12,False
384,2025-07-04 11:22:02.330166,19744,WHATSAPP,INFORMACOES,PROMOCAO,634,5,FERNANDA COSTA,10.57,2025-07,True
385,2025-12-12 01:47:02.330166,51220,VOZ,FATURAMENTO,BOLETO,484,5,JOAO SANTOS,8.07,2025-12,False
386,2025-08-19 11:30:02.330166,31292,WHATSAPP,INFORMACOES,PLANO,552,5,CARLOS LIMA,9.2,2025-08,False
387,2025-11-10 13:15:02.330166,28343,WHATSAPP,CANCELAMENTO,VALOR ALTO,1543,1,FERNANDA COSTA,25.72,2025-11,True
388,2025-07-13 18:44:02.330166,67290,VOZ,CANCELAMENTO,DESISTENCIA,1777,1,MARIA OLIVEIRA,29.62,2025-07,True
389,2025-07-01 09:23:02.330166,93115,CHAT,INFORMACOES,PROMOCAO,1664,4,CARLOS LIMA,27.73,2025-07,True
390,2025-10-04 16:12:02.330166,59207,CHAT,SUPORTE TECNICO,LENTIDAO,440,5,PAULO ROCHA,7.33,2025-10,False
391,2025-11-13 13:36:02.330166,91083,CHAT,INFORMACOES,PLANO,1694,2,PAULO ROCHA,28.23,2025-11,True
392,2025-08-13 18:44:02.330166,30214,CHAT,FATURAMENTO,BOLETO,1517,2,PAULO ROCHA,25.28,2025-08,True
393,2025-08-30 15:52:02.330166,23965,VOZ,INFORMACOES,PROMOCAO,70,3,CARLOS LIMA,1.17,2025-08,False
